away_team,week,posteam,drive_play_count,drive,qtr,drive_start_yard_line,drive_end_yard_line,drive_end_transition,down,ydstogo,yrdln,time,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,passer_player_name,passing_yards,receiver_player_name,receiving_yards,rusher_player_name,rushing_yards,pass_length,pass_location,air_yards,yards_after_catch,goal_to_go,first_down_pass,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,interception,drive_time_of_possession,drive_first_downs,drive_inside20,drive_ended_with_score,drive_yards_penalized,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,tackle_for_loss_1_player_name,tackle_for_loss_2_player_name,qb_hit_1_player_name,pass_defense_1_player_name,fumbled_1_player_name,sack_player_name,half_sack_1_player_name,half_sack_2_player_name,replay_or_challenge_result,penalty_type,drive_start_transition
GB,1,GB,6,12,3,GB 30,PHI 2,TOUCHDOWN,NA,0,PHI 35,14:09,70,"10-B.Mann kicks 65 yards from PHI 35 to end zone, Touchback to the GB 30.",kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2:14,4,1,1,29,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,GB,6,12,3,GB 30,PHI 2,TOUCHDOWN,1,10,GB 30,14:09,70,(14:09) 10-J.Love pass incomplete deep left.,pass,0,0,0,1,0,0,0,J.Love,NA,NA,NA,NA,NA,deep,left,20,NA,0,0,0,0,0,0,1,0,2:14,4,1,1,29,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,GB,6,12,3,GB 30,PHI 2,TOUCHDOWN,2,10,GB 30,13:59,70,"(13:59) (Shotgun) 8-J.Jacobs right guard to GB 35 for 5 yards (2-D.Slay). FUMBLES (2-D.Slay), recovered by GB-80-B.Melton at GB 39.",run,5,1,0,0,0,0,0,NA,NA,NA,NA,J.Jacobs,5,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2:14,4,1,1,29,0,0,0,0,0,NA,NA,NA,NA,J.Jacobs,NA,NA,NA,NA,NA,KICKOFF
GB,1,GB,6,12,3,GB 30,PHI 2,TOUCHDOWN,3,1,GB 39,13:31,70,"(13:31) (No Huddle, Shotgun) 10-J.Love pass incomplete short left to 80-B.Melton. PENALTY on PHI-53-Z.Baun, Roughing the Passer, 16 yards, enforced at GB 39 - No Play. Penalty on PHI-27-Q.Mitchell, Defensive Pass Interference, declined.",no_play,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2:14,4,1,1,29,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Roughing the Passer,KICKOFF
GB,1,GB,6,12,3,GB 30,PHI 2,TOUCHDOWN,1,10,PHI 45,13:25,70,(13:25) (Shotgun) 10-J.Love pass short left to 85-T.Kraft pushed ob at PHI 16 for 29 yards (32-R.Blankenship).,pass,29,1,0,1,0,0,0,J.Love,29,T.Kraft,29,NA,NA,short,left,6,23,0,1,0,0,0,0,0,0,2:14,4,1,1,29,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,GB,6,12,3,GB 30,PHI 2,TOUCHDOWN,1,10,PHI 16,12:46,70,(12:46) (Shotgun) 8-J.Jacobs left guard to PHI 15 for 1 yard (8-C.Gardner-Johnson; 53-Z.Baun).,run,1,1,0,0,0,0,0,NA,NA,NA,NA,J.Jacobs,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2:14,4,1,1,29,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,GB,6,12,3,GB 30,PHI 2,TOUCHDOWN,2,9,PHI 15,12:06,70,(12:06) (Shotgun) 10-J.Love pass incomplete short right to 85-T.Kraft [98-J.Carter].,pass,0,1,0,1,0,0,0,J.Love,NA,T.Kraft,NA,NA,NA,short,right,4,NA,0,0,0,0,0,0,1,0,2:14,4,1,1,29,0,0,0,0,0,NA,NA,J.Carter,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,GB,6,12,3,GB 30,PHI 2,TOUCHDOWN,3,9,PHI 15,12:02,70,"(12:02) (Shotgun) 10-J.Love pass incomplete short right to 13-D.Wicks. PENALTY on PHI-29-A.Maddox, Defensive Pass Interference, 13 yards, enforced at PHI 15 - No Play.",no_play,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2:14,4,1,1,29,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Defensive Pass Interference,KICKOFF
GB,1,GB,6,12,3,GB 30,PHI 2,TOUCHDOWN,1,2,PHI 2,11:58,70,"(11:58) (Shotgun) 10-J.Love pass short left to 9-C.Watson for 2 yards, TOUCHDOWN.",pass,2,1,0,1,0,0,0,J.Love,2,C.Watson,2,NA,NA,short,left,2,0,1,1,0,0,0,0,0,0,2:14,4,1,1,29,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,GB,6,12,3,GB 30,PHI 2,TOUCHDOWN,NA,0,PHI 15,11:55,70,"44-B.Narveson extra point is GOOD, Center-42-M.Orzech, Holder-19-D.Whelan.",extra_point,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2:14,4,1,1,29,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,3,13,3,PHI 30,PHI 26,PUNT,NA,0,GB 35,11:55,-4,"44-B.Narveson kicks 65 yards from GB 35 to end zone, Touchback to the PHI 30.",kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1:29,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,3,13,3,PHI 30,PHI 26,PUNT,1,10,PHI 30,11:55,-4,(11:55) 1-J.Hurts pass incomplete short right to 88-D.Goedert (52-R.Gary).,pass,0,0,0,1,0,0,0,J.Hurts,NA,D.Goedert,NA,NA,NA,short,right,-4,NA,0,0,0,0,0,0,1,0,1:29,0,0,0,0,0,0,0,0,0,NA,NA,NA,R.Gary,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,3,13,3,PHI 30,PHI 26,PUNT,2,10,PHI 30,11:50,-4,(11:50) (Shotgun) 26-S.Barkley right end to PHI 32 for 2 yards (56-E.Cooper).,run,2,1,0,0,0,0,0,NA,NA,NA,NA,S.Barkley,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1:29,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,3,13,3,PHI 30,PHI 26,PUNT,3,8,PHI 32,11:25,-4,"(11:25) (No Huddle, Shotgun) 1-J.Hurts sacked at PHI 26 for -6 yards (52-R.Gary).",pass,-6,1,1,1,0,0,0,J.Hurts,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1:29,0,0,0,0,0,0,0,0,0,R.Gary,NA,R.Gary,NA,NA,R.Gary,NA,NA,NA,NA,KICKOFF
GB,1,PHI,3,13,3,PHI 30,PHI 26,PUNT,4,14,PHI 26,10:34,-4,"(10:34) 10-B.Mann punts 54 yards to GB 20, Center-49-R.Lovato, fair catch by 11-J.Reed.",punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1:29,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,GB,4,14,3,GB 20,GB 27,PUNT,1,10,GB 20,10:26,7,(10:26) (Shotgun) 10-J.Love pass short left to 87-R.Doubs pushed ob at GB 32 for 12 yards (27-Q.Mitchell).,pass,12,1,0,1,0,0,0,J.Love,12,R.Doubs,12,NA,NA,short,left,11,1,0,1,0,0,0,0,0,0,1:39,1,0,0,-5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PUNT
GB,1,GB,4,14,3,GB 20,GB 27,PUNT,1,10,GB 32,09:47,7,"(9:47) (Shotgun) 31-Em.Wilson right guard to GB 36 for 4 yards (53-Z.Baun). PENALTY on GB, Illegal Shift, 5 yards, enforced at GB 32 - No Play.",no_play,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1:39,1,0,0,-5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Illegal Shift,PUNT
GB,1,GB,4,14,3,GB 20,GB 27,PUNT,1,15,GB 27,09:23,7,(9:23) 10-J.Love pass incomplete deep left to 11-J.Reed.,pass,0,0,0,1,0,0,0,J.Love,NA,J.Reed,NA,NA,NA,deep,left,18,NA,0,0,0,0,0,0,1,0,1:39,1,0,0,-5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PUNT
GB,1,GB,4,14,3,GB 20,GB 27,PUNT,2,15,GB 27,09:18,7,(9:18) (Shotgun) 10-J.Love pass incomplete short middle to 87-R.Doubs.,pass,0,1,0,1,0,0,0,J.Love,NA,R.Doubs,NA,NA,NA,short,middle,14,NA,0,0,0,0,0,0,1,0,1:39,1,0,0,-5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PUNT
GB,1,GB,4,14,3,GB 20,GB 27,PUNT,3,15,GB 27,09:13,7,"(9:13) (Shotgun) 10-J.Love pass incomplete short left to 31-Em.Wilson (17-N.Dean). Penalty on GB, Illegal Shift, declined.",pass,0,1,0,1,0,0,0,J.Love,NA,Em.Wilson,NA,NA,NA,short,left,-3,NA,0,0,0,1,0,0,1,0,1:39,1,0,0,-5,0,0,0,0,0,NA,NA,NA,N.Dean,NA,NA,NA,NA,NA,NA,PUNT
GB,1,GB,4,14,3,GB 20,GB 27,PUNT,4,15,GB 27,09:09,7,"(9:09) 19-D.Whelan punts 56 yards to PHI 17, Center-42-M.Orzech. 18-B.Covey to PHI 30 for 13 yards (45-Er.Wilson). Penalty on GB-58-I.McDuffie, Illegal Formation, offsetting, enforced at GB 27 - No Play. Penalty on PHI-36-T.McCollum, Illegal Blindside Block, offsetting.",no_play,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1:39,1,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PUNT
GB,1,GB,4,14,3,GB 20,GB 27,PUNT,4,15,GB 27,08:56,7,"(8:56) 19-D.Whelan punts 41 yards to PHI 32, Center-42-M.Orzech, fair catch by 18-B.Covey.",punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1:39,1,0,0,-5,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PUNT
GB,1,PHI,3,15,3,PHI 32,PHI 40,PUNT,1,10,PHI 32,08:47,8,(8:47) (Shotgun) 26-S.Barkley left tackle to PHI 40 for 8 yards (25-K.Nixon).,run,8,1,0,0,0,0,0,NA,NA,NA,NA,S.Barkley,8,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1:26,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PUNT
GB,1,PHI,3,15,3,PHI 32,PHI 40,PUNT,2,2,PHI 40,08:15,8,"(8:15) (No Huddle, Shotgun) 1-J.Hurts left end to PHI 40 for no gain (91-P.Smith).",run,0,1,1,0,0,0,0,NA,NA,NA,NA,J.Hurts,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1:26,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PUNT
GB,1,PHI,3,15,3,PHI 32,PHI 40,PUNT,3,2,PHI 40,07:34,8,(7:34) (Shotgun) 1-J.Hurts pass incomplete short right [58-I.McDuffie].,pass,0,1,0,1,0,0,0,J.Hurts,NA,NA,NA,NA,NA,short,right,-7,NA,0,0,0,1,0,0,1,0,1:26,0,0,0,0,0,0,0,0,0,NA,NA,I.McDuffie,NA,NA,NA,NA,NA,NA,NA,PUNT
GB,1,PHI,3,15,3,PHI 32,PHI 40,PUNT,4,2,PHI 40,07:27,8,"(7:27) 10-B.Mann punts 47 yards to GB 13, Center-49-R.Lovato, fair catch by 11-J.Reed.",punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1:26,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PUNT
GB,1,GB,2,16,3,GB 13,GB 12,INTERCEPTION,1,10,GB 13,07:21,-1,(7:21) 8-J.Jacobs up the middle to GB 22 for 9 yards (32-R.Blankenship; 0-B.Huff).,run,9,0,0,0,0,0,0,NA,NA,NA,NA,J.Jacobs,9,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1:13,0,0,0,-10,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PUNT
GB,1,GB,2,16,3,GB 13,GB 12,INTERCEPTION,2,1,GB 22,06:38,-1,"(6:38) 8-J.Jacobs left end to GB 29 for 7 yards (8-C.Gardner-Johnson; 27-Q.Mitchell). PENALTY on GB-63-R.Walker, Offensive Holding, 10 yards, enforced at GB 22 - No Play.",no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1:13,0,0,0,-10,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Offensive Holding,PUNT
GB,1,GB,2,16,3,GB 13,GB 12,INTERCEPTION,2,11,GB 12,06:15,-1,(6:15) (Shotgun) 10-J.Love pass short middle intended for 88-L.Musgrave INTERCEPTED by 32-R.Blankenship at GB 25. 32-R.Blankenship to GB 24 for 1 yard (13-D.Wicks).,pass,0,1,0,1,0,0,0,J.Love,NA,L.Musgrave,NA,NA,NA,short,middle,13,NA,0,0,0,0,0,0,0,1,1:13,0,0,0,-10,0,0,0,0,0,NA,NA,NA,R.Blankenship,NA,NA,NA,NA,NA,NA,PUNT
GB,1,PHI,4,17,3,GB 24,GB 2,TOUCHDOWN,1,10,GB 24,06:08,24,(6:08) (Shotgun) 1-J.Hurts pass short right to 6-D.Smith to GB 16 for 8 yards (58-I.McDuffie).,pass,8,1,0,1,0,0,0,J.Hurts,8,D.Smith,8,NA,NA,short,right,5,3,0,0,0,0,0,0,0,0,1:42,2,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INTERCEPTION
GB,1,PHI,4,17,3,GB 24,GB 2,TOUCHDOWN,2,2,GB 16,05:35,24,"(5:35) (No Huddle, Shotgun) 26-S.Barkley left guard to GB 11 for 5 yards (90-L.Van Ness, 20-J.Bullard).",run,5,1,1,0,0,0,0,NA,NA,NA,NA,S.Barkley,5,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1:42,2,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INTERCEPTION
GB,1,PHI,4,17,3,GB 24,GB 2,TOUCHDOWN,1,10,GB 11,05:07,24,"(5:07) (No Huddle, Shotgun) 26-S.Barkley up the middle to GB 2 for 9 yards (25-K.Nixon, 20-J.Bullard).",run,9,1,1,0,0,0,0,NA,NA,NA,NA,S.Barkley,9,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1:42,2,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INTERCEPTION
GB,1,PHI,4,17,3,GB 24,GB 2,TOUCHDOWN,2,1,GB 2,04:32,24,"(4:32) (No Huddle, Shotgun) 26-S.Barkley up the middle for 2 yards, TOUCHDOWN.",run,2,1,1,0,0,0,0,NA,NA,NA,NA,S.Barkley,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1:42,2,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INTERCEPTION
GB,1,PHI,4,17,3,GB 24,GB 2,TOUCHDOWN,NA,0,GB 15,04:26,24,"4-J.Elliott extra point is GOOD, Center-49-R.Lovato, Holder-10-B.Mann.",extra_point,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1:42,2,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INTERCEPTION
GB,1,GB,9,18,3,GB 30,PHI 25,MISSED_FG,NA,0,PHI 35,04:26,45,"10-B.Mann kicks 65 yards from PHI 35 to end zone, Touchback to the GB 30.",kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,4:09,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,GB,9,18,3,GB 30,PHI 25,MISSED_FG,1,10,GB 30,04:26,45,(4:26) (Shotgun) 10-J.Love pass short left to 87-R.Doubs to GB 39 for 9 yards (17-N.Dean).,pass,9,1,0,1,0,0,0,J.Love,9,R.Doubs,9,NA,NA,short,left,6,3,0,0,0,0,0,0,0,0,4:09,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,GB,9,18,3,GB 30,PHI 25,MISSED_FG,2,1,GB 39,03:51,45,(3:51) (Shotgun) 8-J.Jacobs up the middle to GB 42 for 3 yards (53-Z.Baun).,run,3,1,0,0,0,0,0,NA,NA,NA,NA,J.Jacobs,3,NA,NA,NA,NA,0,0,0,0,0,0,0,0,4:09,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,GB,9,18,3,GB 30,PHI 25,MISSED_FG,1,10,GB 42,03:11,45,(3:11) (Shotgun) 10-J.Love pass incomplete short left to 13-D.Wicks (27-Q.Mitchell).,pass,0,1,0,1,0,0,0,J.Love,NA,D.Wicks,NA,NA,NA,short,left,11,NA,0,0,0,0,0,0,1,0,4:09,3,0,0,0,0,0,0,0,0,NA,NA,NA,Q.Mitchell,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,GB,9,18,3,GB 30,PHI 25,MISSED_FG,2,10,GB 42,03:07,45,(3:07) (Shotgun) 10-J.Love pass short right to 8-J.Jacobs to PHI 47 for 11 yards (98-J.Carter; 8-C.Gardner-Johnson). PHI-8-C.Gardner-Johnson was injured during the play. PHI-27-Q.Mitchell was injured during the play.,pass,11,1,0,1,0,0,0,J.Love,11,J.Jacobs,11,NA,NA,short,right,-4,15,0,1,0,0,0,0,0,0,4:09,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,GB,9,18,3,GB 30,PHI 25,MISSED_FG,1,10,PHI 47,02:33,45,(2:33) 8-J.Jacobs right guard to PHI 25 for 22 yards (32-R.Blankenship).,run,22,0,0,0,0,0,0,NA,NA,NA,NA,J.Jacobs,22,NA,NA,NA,NA,0,0,0,0,0,0,0,0,4:09,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,GB,9,18,3,GB 30,PHI 25,MISSED_FG,1,10,PHI 25,01:52,45,(1:52) 8-J.Jacobs right end to PHI 25 for no gain (53-Z.Baun). ** Injury Update: PHI-8-C.Gardner-Johnson has returned to the game.,run,0,0,0,0,0,0,0,NA,NA,NA,NA,J.Jacobs,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,4:09,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,GB,9,18,3,GB 30,PHI 25,MISSED_FG,2,10,PHI 25,01:10,45,(1:10) (Shotgun) 10-J.Love pass short left to 31-Em.Wilson to PHI 25 for no gain (53-Z.Baun).,pass,0,1,0,1,0,0,0,J.Love,0,Em.Wilson,0,NA,NA,short,left,-6,6,0,0,0,0,0,0,0,0,4:09,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,GB,9,18,3,GB 30,PHI 25,MISSED_FG,3,10,PHI 25,00:26,45,(:26) (Shotgun) 10-J.Love pass incomplete short left to 11-J.Reed.,pass,0,1,0,1,0,0,0,J.Love,NA,J.Reed,NA,NA,NA,short,left,3,NA,0,0,0,1,0,0,1,0,4:09,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,GB,9,18,3,GB 30,PHI 25,MISSED_FG,4,10,PHI 25,00:21,45,"(:21) 44-B.Narveson 43 yard field goal is No Good, Hit Right Upright, Center-42-M.Orzech, Holder-19-D.Whelan.",field_goal,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,4:09,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KICKOFF
GB,1,PHI,7,19,3,PHI 33,GB 14,INTERCEPTION,1,10,PHI 33,00:17,53,(:17) (Shotgun) 26-S.Barkley left guard to GB 33 for 34 yards (20-J.Bullard).,run,34,1,0,0,0,0,0,NA,NA,NA,NA,S.Barkley,34,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2:24,3,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED_FG
GB,1,PHI,7,19,3,PHI 33,GB 14,INTERCEPTION,NA,0,GB 33,00:00,53,END QUARTER 3,NA,NA,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2:24,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED_FG
GB,1,PHI,7,19,4,PHI 33,GB 14,INTERCEPTION,1,10,GB 33,15:00,53,(15:00) (Shotgun) 1-J.Hurts pass incomplete short right to 11-A.Brown (56-E.Cooper).,pass,0,1,0,1,0,0,0,J.Hurts,NA,A.Brown,NA,NA,NA,short,right,-4,NA,0,0,0,0,0,0,1,0,2:24,3,1,0,0,0,0,0,0,0,NA,NA,NA,E.Cooper,NA,NA,NA,NA,NA,NA,MISSED_FG
GB,1,PHI,7,19,4,PHI 33,GB 14,INTERCEPTION,2,10,GB 33,14:57,53,(14:57) (Shotgun) 1-J.Hurts pass short right to 81-G.Calcaterra to GB 22 for 11 yards (20-J.Bullard).,pass,11,1,0,1,0,0,0,J.Hurts,11,G.Calcaterra,11,NA,NA,short,right,5,6,0,1,0,0,0,0,0,0,2:24,3,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED_FG
GB,1,PHI,7,19,4,PHI 33,GB 14,INTERCEPTION,1,10,GB 22,14:30,53,"(14:30) (No Huddle, Shotgun) 1-J.Hurts pass short left to 11-A.Brown to GB 11 for 11 yards (20-J.Bullard; 25-K.Nixon).",pass,11,1,1,1,0,0,0,J.Hurts,11,A.Brown,11,NA,NA,short,left,7,4,0,1,0,0,0,0,0,0,2:24,3,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED_FG
GB,1,PHI,7,19,4,PHI 33,GB 14,INTERCEPTION,1,10,GB 11,13:52,53,"(13:52) (No Huddle, Shotgun) 1-J.Hurts left guard to GB 14 for -3 yards (25-K.Nixon, 91-P.Smith).",run,-3,1,1,0,0,0,0,NA,NA,NA,NA,J.Hurts,-3,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2:24,3,1,0,0,0,0,0,0,0,K.Nixon,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED_FG
GB,1,PHI,7,19,4,PHI 33,GB 14,INTERCEPTION,2,13,GB 14,13:16,53,"(13:16) (No Huddle, Shotgun) 1-J.Hurts pass incomplete short left to 83-J.Dotson (25-K.Nixon).",pass,0,1,1,1,0,0,0,J.Hurts,NA,J.Dotson,NA,NA,NA,short,left,0,NA,0,0,0,0,0,0,1,0,2:24,3,1,0,0,0,0,0,0,0,NA,NA,NA,K.Nixon,NA,NA,NA,NA,NA,NA,MISSED_FG
GB,1,PHI,7,19,4,PHI 33,GB 14,INTERCEPTION,3,13,GB 14,13:10,53,(13:10) (Shotgun) 1-J.Hurts pass deep middle intended for 11-A.Brown INTERCEPTED by 23-J.Alexander at GB -4. 23-J.Alexander to GB 13 for 17 yards (6-D.Smith).,pass,0,1,0,1,0,0,0,J.Hurts,NA,A.Brown,NA,NA,NA,deep,middle,14,NA,0,0,0,1,0,0,0,1,2:24,3,1,0,0,0,0,0,0,0,NA,NA,NA,J.Alexander,NA,NA,NA,NA,NA,NA,MISSED_FG
GB,1,GB,10,20,4,GB 13,PHI 8,FIELD_GOAL,1,10,GB 13,12:53,79,(12:53) (Shotgun) 8-J.Jacobs left tackle pushed ob at GB 45 for 32 yards (17-N.Dean). ** Injury Update: PHI-27-Q.Mitchell has returned to the game.,run,32,1,0,0,0,0,0,NA,NA,NA,NA,J.Jacobs,32,NA,NA,NA,NA,0,0,0,0,0,0,0,0,5:01,3,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INTERCEPTION
GB,1,GB,10,20,4,GB 13,PHI 8,FIELD_GOAL,1,10,GB 45,12:15,79,(12:15) (Shotgun) 8-J.Jacobs left tackle to GB 44 for -1 yards (17-N.Dean).,run,-1,1,0,0,0,0,0,NA,NA,NA,NA,J.Jacobs,-1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,5:01,3,1,1,0,0,0,0,0,0,N.Dean,NA,NA,NA,NA,NA,NA,NA,NA,NA,INTERCEPTION
GB,1,GB,10,20,4,GB 13,PHI 8,FIELD_GOAL,2,11,GB 44,11:37,79,(11:37) (Shotgun) 10-J.Love pass short left to 9-C.Watson to 50 for 6 yards (27-Q.Mitchell).,pass,6,1,0,1,0,0,0,J.Love,6,C.Watson,6,NA,NA,short,left,4,2,0,0,0,0,0,0,0,0,5:01,3,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INTERCEPTION
GB,1,GB,10,20,4,GB 13,PHI 8,FIELD_GOAL,3,5,MID 50,10:56,79,"(10:56) (No Huddle, Shotgun) 10-J.Love pass deep left to 11-J.Reed to PHI 24 for 26 yards (32-R.Blankenship).",pass,26,1,1,1,0,0,0,J.Love,26,J.Reed,26,NA,NA,deep,left,23,3,0,1,1,0,0,0,0,0,5:01,3,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INTERCEPTION
GB,1,GB,10,20,4,GB 13,PHI 8,FIELD_GOAL,1,10,PHI 24,10:11,79,"(10:11) 31-Em.Wilson left guard to PHI 15 for 9 yards (27-Q.Mitchell, 98-J.Carter).",run,9,0,0,0,0,0,0,NA,NA,NA,NA,Em.Wilson,9,NA,NA,NA,NA,0,0,0,0,0,0,0,0,5:01,3,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INTERCEPTION
